court_lin_heu_01,behaviour,ID,type,redYN,date,trial,time_of_day,age_male,HC_model_ID,TLC_model_ID,position_HC,position_TLC,light_HC,light_TLC,temp,hum,observer,broods,HC_type,exp_line,males_inside,resp_other_males,pref_other_males
0,court_init,A18_040,HC,Y,2018_05_16,4,50818,19,NA,NA,1,4,93689.5,12400.1,NA,NA,Alex,Stock(19),Old_Stock,NA,22,24,0.791666666666667
1,approach,A18_038,HC,Y,2018_05_16,4,50860,26,NA,NA,1,4,35822.5,12400.1,NA,NA,Alex,Stock(23),Old_Stock,NA,22,20,0.7
0,court_init,A18_046,TLC,N,2018_05_16,4,51085,9,NA,NA,1,4,88178.4,12400.1,NA,NA,Alex,Stock(47),NA,NA,22,28,0.785714285714286
0,approach,A18_038,HC,Y,2018_05_16,4,51104,26,NA,NA,1,4,77156.1,12400.1,NA,NA,Alex,Stock(23),Old_Stock,NA,22,20,0.7
1,court_init,A18_025,HC,Y,2018_05_16,4,51189,30,NA,NA,1,4,66133.8,12400.1,NA,NA,Alex,Stock(19),Old_Stock,NA,22,26,0.730769230769231
0,approach,A18_040,HC,Y,2018_05_18,1,34346,21,NA,NA,4,1,24800.2,13777.9,NA,NA,Alex,Stock(19),Old_Stock,NA,22,43,0.418604651162791
0,approach,A18_037,HC,Y,2018_05_18,1,34443,16,NA,NA,4,1,27555.7,15844.5,NA,NA,Alex,Stock(45),Old_Stock,NA,22,42,0.404761904761905
1,approach,A18_044,TLC,N,2018_05_18,1,34583,11,NA,NA,4,1,28933.5,14466.8,NA,NA,Alex,Stock(38),NA,NA,22,46,0.369565217391304
0,court_init,A18_042,TLC,N,2018_05_18,1,34593,14,NA,NA,4,1,28933.5,14466.8,NA,NA,Alex,Stock(38),NA,NA,22,45,0.4
0,approach,A18_040,HC,Y,2018_05_18,1,34764,21,NA,NA,4,1,34444.7,13089,NA,NA,Alex,Stock(19),Old_Stock,NA,22,43,0.418604651162791
0,approach,A18_040,HC,Y,2018_05_18,1,34873,21,NA,NA,4,1,35822.5,13777.9,NA,NA,Alex,Stock(19),Old_Stock,NA,22,43,0.418604651162791
1,court_init,A18_046,TLC,N,2018_05_18,1,34876,11,NA,NA,4,1,35822.5,13777.9,NA,NA,Alex,Stock(47),NA,NA,22,38,0.315789473684211
1,court_init,A18_046,TLC,N,2018_05_18,1,34887,11,NA,NA,4,1,35822.5,13777.9,NA,NA,Alex,Stock(47),NA,NA,22,38,0.315789473684211
1,approach,A18_046,TLC,N,2018_05_18,1,35199,11,NA,NA,4,1,41333.6,34444.7,NA,NA,Alex,Stock(47),NA,NA,22,38,0.315789473684211
0,approach,A18_038,HC,Y,2018_05_18,1,35271,28,NA,NA,4,1,41333.6,42711.4,NA,NA,Alex,Stock(23),Old_Stock,NA,22,44,0.386363636363636
1,court_init,A18_041,HC,Y,2018_05_18,1,35276,24,NA,NA,4,1,41333.6,42711.4,NA,NA,Alex,Stock(48),Old_Stock,NA,22,46,0.369565217391304
0,approach,A18_025,HC,Y,2018_05_18,1,35336,32,NA,NA,4,1,38578,39955.8,NA,NA,Alex,Stock(19),Old_Stock,NA,22,46,0.391304347826087
1,court_init,A18_046,TLC,N,2018_05_18,1,35346,11,NA,NA,4,1,39955.8,38578,NA,NA,Alex,Stock(47),NA,NA,22,38,0.315789473684211
1,court_init,A18_038,HC,Y,2018_05_18,1,35364,28,NA,NA,4,1,44089.2,37200.2,NA,NA,Alex,Stock(23),Old_Stock,NA,22,44,0.386363636363636
0,approach,A18_040,HC,Y,2018_05_18,1,35454,21,NA,NA,4,1,44089.2,33066.9,NA,NA,Alex,Stock(19),Old_Stock,NA,22,43,0.418604651162791
1,approach,A18_051,TLCxHC,Y,2018_05_18,1,35468,5,NA,NA,4,1,44089.2,33066.9,NA,NA,Alex,C18_002,NA,line1,22,42,0.30952380952381
1,sitting,A18_051,TLCxHC,Y,2018_05_18,1,35481,5,NA,NA,4,1,6200,34444.7,NA,NA,Alex,C18_002,NA,line1,22,42,0.30952380952381
0,approach,A18_034,TLC,N,2018_05_18,1,35520,16,NA,NA,4,1,44089.2,39955.8,NA,NA,Alex,Stock(38),NA,NA,22,39,0.461538461538462
0,approach,A18_034,TLC,N,2018_05_18,1,35524,16,NA,NA,4,1,44089.2,39955.8,NA,NA,Alex,Stock(38),NA,NA,22,39,0.461538461538462
1,court_init,A18_051,TLCxHC,Y,2018_05_18,1,35549,5,NA,NA,4,1,46844.8,44089.2,NA,NA,Alex,C18_002,NA,line1,22,42,0.30952380952381
1,approach,A18_037,HC,Y,2018_05_18,1,35604,16,NA,NA,4,1,46844.8,44089.2,NA,NA,Alex,Stock(45),Old_Stock,NA,22,42,0.404761904761905
1,approach,A18_045,TLC,N,2018_05_18,1,35604,11,NA,NA,4,1,46844.8,44089.2,NA,NA,Alex,Stock(12),NA,NA,22,44,0.340909090909091
1,court_init,A18_051,TLCxHC,Y,2018_05_18,1,35656,5,NA,NA,4,1,46844.8,38578,NA,NA,Alex,C18_002,NA,line1,22,42,0.30952380952381
0,sitting,A18_049,TLCxHC,Y,2018_05_18,1,35745,6,NA,NA,4,1,44089.2,68889.3,NA,NA,Alex,C18_002,NA,line1,22,45,0.4
0,sitting,A18_049,TLCxHC,Y,2018_05_18,1,35756,6,NA,NA,4,1,44089.2,74400.5,NA,NA,Alex,C18_002,NA,line1,22,45,0.4
0,approach,A18_037,HC,Y,2018_05_18,1,35853,16,NA,NA,4,1,44089.2,85422.8,NA,NA,Alex,Stock(45),Old_Stock,NA,22,42,0.404761904761905
0,approach,A18_037,HC,Y,2018_05_18,1,35861,16,NA,NA,4,1,44089.2,85422.8,NA,NA,Alex,Stock(45),Old_Stock,NA,22,42,0.404761904761905
0,approach,A18_009,HC,Y,2018_05_18,1,35873,39,NA,NA,4,1,42711.4,85422.8,NA,NA,Alex,Stock(19),Old_Stock,NA,22,46,0.391304347826087
0,approach,A18_037,HC,Y,2018_05_18,1,35878,16,NA,NA,4,1,42711.4,85422.8,NA,NA,Alex,Stock(45),Old_Stock,NA,22,42,0.404761904761905
0,approach,A18_034,TLC,N,2018_05_18,1,35988,16,NA,NA,4,1,31689.1,88178.4,NA,NA,Alex,Stock(38),NA,NA,22,39,0.461538461538462
0,approach,A18_038,HC,Y,2018_05_18,1,35990,28,NA,NA,4,1,30311.3,88178.4,NA,NA,Alex,Stock(23),Old_Stock,NA,22,44,0.386363636363636
0,approach,A18_036,HC,Y,2018_05_18,1,36024,16,NA,NA,4,1,22044.6,88178.4,NA,NA,Alex,Stock(48),Old_Stock,NA,22,45,0.4
1,approach,A18_045,TLC,N,2018_05_18,1,36028,11,NA,NA,4,1,20666.8,88178.4,NA,NA,Alex,Stock(12),NA,NA,22,44,0.340909090909091
0,approach,A18_046,TLC,N,2018_05_18,1,36049,11,NA,NA,4,1,5166.7,88178.4,NA,NA,Alex,Stock(47),NA,NA,22,38,0.315789473684211
0,approach,A18_042,TLC,N,2018_05_18,1,36111,14,NA,NA,4,1,6544.5,93689.5,NA,NA,Alex,Stock(38),NA,NA,22,45,0.4
0,approach,A18_034,TLC,N,2018_05_18,1,36191,16,NA,NA,4,1,7233.4,88178.4,NA,NA,Alex,Stock(38),NA,NA,22,39,0.461538461538462
0,approach,A18_034,TLC,N,2018_05_18,1,36206,16,NA,NA,4,1,7233.4,93689.5,NA,NA,Alex,Stock(38),NA,NA,22,39,0.461538461538462
0,approach,A18_034,TLC,N,2018_05_18,1,36241,16,NA,NA,4,1,7233.4,93689.5,NA,NA,Alex,Stock(38),NA,NA,22,39,0.461538461538462
1,approach,A18_045,TLC,N,2018_05_18,1,36392,11,NA,NA,4,1,6544.5,88178.4,NA,NA,Alex,Stock(12),NA,NA,22,44,0.340909090909091
1,approach,A18_046,TLC,N,2018_05_18,1,36417,11,NA,NA,4,1,6544.5,93689.5,NA,NA,Alex,Stock(47),NA,NA,22,38,0.315789473684211
1,court_init,A18_046,TLC,N,2018_05_18,1,36438,11,NA,NA,4,1,6200,93689.5,NA,NA,Alex,Stock(47),NA,NA,22,38,0.315789473684211
0,approach,A18_034,TLC,N,2018_05_18,1,36467,16,NA,NA,4,1,6544.5,93689.5,NA,NA,Alex,Stock(38),NA,NA,22,39,0.461538461538462
1,approach,A18_051,TLCxHC,Y,2018_05_18,1,36518,5,NA,NA,4,1,8611.2,93689.5,NA,NA,Alex,C18_002,NA,line1,22,42,0.30952380952381
0,court_init,A18_036,HC,Y,2018_05_18,1,36588,16,NA,NA,4,1,7233.4,88178.4,NA,NA,Alex,Stock(48),Old_Stock,NA,22,45,0.4
0,approach,A18_046,TLC,N,2018_05_18,1,36675,11,NA,NA,4,1,6200,88178.4,NA,NA,Alex,Stock(47),NA,NA,22,38,0.315789473684211
0,court_init,A18_046,TLC,N,2018_05_18,1,36685,11,NA,NA,4,1,6200,88178.4,NA,NA,Alex,Stock(47),NA,NA,22,38,0.315789473684211
0,approach,A18_034,TLC,N,2018_05_18,1,36725,16,NA,NA,4,1,6200,88178.4,NA,NA,Alex,Stock(38),NA,NA,22,39,0.461538461538462
1,court_init,A18_037,HC,Y,2018_05_18,2,36871,16,NA,NA,2,6,57867,NA,NA,NA,Alex,Stock(45),Old_Stock,NA,22,21,0.285714285714286
0,approach,A18_045,TLC,N,2018_05_18,2,36886,11,NA,NA,2,6,57867,77156.1,NA,NA,Alex,Stock(12),NA,NA,22,16,0.4375
0,approach,A18_046,TLC,N,2018_05_18,2,37200,11,NA,NA,2,6,8266.7,71644.9,NA,NA,Alex,Stock(47),NA,NA,22,19,0.421052631578947
1,approach,A18_037,HC,Y,2018_05_18,2,37338,16,NA,NA,2,6,9300.1,71644.9,NA,NA,Alex,Stock(45),Old_Stock,NA,22,21,0.285714285714286
0,approach,A18_041,HC,Y,2018_05_18,2,37343,24,NA,NA,2,6,8611.2,71644.9,NA,NA,Alex,Stock(48),Old_Stock,NA,22,21,0.380952380952381
1,approach,A18_038,HC,Y,2018_05_18,2,37365,28,NA,NA,2,6,6544.5,79911.6,NA,NA,Alex,Stock(23),Old_Stock,NA,22,21,0.285714285714286
0,approach,A18_046,TLC,N,2018_05_18,2,37408,11,NA,NA,2,6,7577.8,88178.4,NA,NA,Alex,Stock(47),NA,NA,22,19,0.421052631578947
1,court_init,A18_045,TLC,N,2018_05_18,2,37593,11,NA,NA,2,6,6544.5,88178.4,NA,NA,Alex,Stock(12),NA,NA,22,16,0.4375
0,approach,A18_045,TLC,N,2018_05_18,2,37676,11,NA,NA,2,6,6200,88178.4,NA,NA,Alex,Stock(12),NA,NA,22,16,0.4375
0,approach,A18_045,TLC,N,2018_05_18,2,37685,11,NA,NA,2,6,6200,88178.4,NA,NA,Alex,Stock(12),NA,NA,22,16,0.4375
0,approach,A18_045,TLC,N,2018_05_18,2,37975,11,NA,NA,2,6,6200,79911.6,NA,NA,Alex,Stock(12),NA,NA,22,16,0.4375
0,court_init,A18_046,TLC,N,2018_05_18,2,38071,11,NA,NA,2,6,6200,60622.6,NA,NA,Alex,Stock(47),NA,NA,22,19,0.421052631578947
0,approach,A18_025,HC,Y,2018_05_18,2,38191,32,NA,NA,2,6,6544.5,57867,NA,NA,Alex,Stock(19),Old_Stock,NA,22,22,0.363636363636364
0,approach,A18_041,HC,Y,2018_05_18,2,38365,24,NA,NA,2,6,9300.1,68889.3,NA,NA,Alex,Stock(48),Old_Stock,NA,22,21,0.380952380952381
0,approach,A18_046,TLC,N,2018_05_18,2,39104,11,NA,NA,2,6,8611.2,10333.4,NA,NA,Alex,Stock(47),NA,NA,22,19,0.421052631578947
1,approach,A18_034,TLC,N,2018_05_18,2,39467,16,NA,NA,2,6,9644.5,10677.8,NA,NA,Alex,Stock(38),NA,NA,22,22,0.318181818181818
1,court_init,A18_038,HC,Y,2018_05_18,2,39695,28,NA,NA,2,6,8266.7,9300.1,NA,NA,Alex,Stock(23),Old_Stock,NA,22,21,0.285714285714286
0,approach,A18_045,TLC,N,2018_05_18,2,39791,11,NA,NA,2,6,6544.5,8611.2,NA,NA,Alex,Stock(12),NA,NA,22,16,0.4375
1,approach,A18_040,HC,Y,2018_05_18,2,39831,21,NA,NA,2,6,8266.7,9300.1,NA,NA,Alex,Stock(19),Old_Stock,NA,22,21,0.285714285714286
0,approach,A18_045,TLC,N,2018_05_18,2,39847,11,NA,NA,2,6,12400.1,9644.5,NA,NA,Alex,Stock(12),NA,NA,22,16,0.4375
0,approach,A18_010,HC,Y,2018_05_18,2,39907,44,NA,NA,2,6,30311.3,13089,NA,NA,Alex,Stock(48),Old_Stock,NA,22,22,0.363636363636364
0,court_init,A18_035,HC,Y,2018_05_18,2,40353,16,NA,NA,2,6,8611.2,11022.3,NA,NA,Alex,Stock(45),Old_Stock,NA,22,22,0.363636363636364
1,approach,A18_040,HC,Y,2018_05_18,2,40539,21,NA,NA,2,6,6200,8611.2,NA,NA,Alex,Stock(19),Old_Stock,NA,22,21,0.285714285714286
0,approach,A18_040,HC,Y,2018_05_18,3,41295,21,NA,NA,6,5,7233.4,21355.7,NA,NA,Alex,Stock(19),Old_Stock,NA,22,18,0.5
0,approach,A18_048,TLCxHC,Y,2018_05_18,3,41295,6,NA,NA,6,5,7233.4,21355.7,NA,NA,Alex,C18_002,NA,line1,22,21,0.476190476190476
1,approach,A18_046,TLC,N,2018_05_18,3,41304,11,NA,NA,6,5,7233.4,21355.7,NA,NA,Alex,Stock(47),NA,NA,22,18,0.388888888888889
1,approach,A18_025,HC,Y,2018_05_18,3,41305,32,NA,NA,6,5,7233.4,21355.7,NA,NA,Alex,Stock(19),Old_Stock,NA,22,20,0.45
1,court_init,A18_010,HC,Y,2018_05_18,3,41354,44,NA,NA,6,5,7233.4,22044.6,NA,NA,Alex,Stock(48),Old_Stock,NA,22,21,0.428571428571429
0,approach,A18_038,HC,Y,2018_05_18,3,41362,28,NA,NA,6,5,7577.8,22044.6,NA,NA,Alex,Stock(23),Old_Stock,NA,22,18,0.5
1,court_init,A18_038,HC,Y,2018_05_18,3,41371,28,NA,NA,6,5,7577.8,23422.4,NA,NA,Alex,Stock(23),Old_Stock,NA,22,18,0.5
0,court_init,A18_034,TLC,N,2018_05_18,3,41385,16,NA,NA,6,5,8266.7,23422.4,NA,NA,Alex,Stock(38),NA,NA,22,21,0.476190476190476
1,court_init,A18_035,HC,Y,2018_05_18,3,41393,16,NA,NA,6,5,9644.5,22044.6,NA,NA,Alex,Stock(45),Old_Stock,NA,22,21,0.428571428571429
0,approach,A18_036,HC,Y,2018_05_18,3,41395,16,NA,NA,6,5,10333.4,22044.6,NA,NA,Alex,Stock(48),Old_Stock,NA,22,21,0.476190476190476
0,court_init,A18_038,HC,Y,2018_05_18,3,41406,28,NA,NA,6,5,8611.2,24800.2,NA,NA,Alex,Stock(23),Old_Stock,NA,22,18,0.5
0,court_init,A18_025,HC,Y,2018_05_18,3,41414,32,NA,NA,6,5,7577.8,34444.7,NA,NA,Alex,Stock(19),Old_Stock,NA,22,20,0.45
1,approach,A18_040,HC,Y,2018_05_18,3,41552,21,NA,NA,6,5,7577.8,22044.6,NA,NA,Alex,Stock(19),Old_Stock,NA,22,18,0.5
1,court_init,A18_046,TLC,N,2018_05_18,3,41583,11,NA,NA,6,5,8266.7,22044.6,NA,NA,Alex,Stock(47),NA,NA,22,18,0.388888888888889
0,court_init,A18_040,HC,Y,2018_05_18,3,41804,21,NA,NA,6,5,6200,16533.4,NA,NA,Alex,Stock(19),Old_Stock,NA,22,18,0.5
1,approach,A18_045,TLC,N,2018_05_18,3,42149,11,NA,NA,6,5,5511.1,11022.3,NA,NA,Alex,Stock(12),NA,NA,22,20,0.4
0,court_init,A18_039,HC,Y,2018_05_18,3,42569,18,NA,NA,6,5,8611.2,19289,NA,NA,Alex,Stock(48),Old_Stock,NA,22,21,0.476190476190476
1,approach,A18_046,TLC,N,2018_05_18,3,42717,11,NA,NA,6,5,4822.3,9300.1,NA,NA,Alex,Stock(47),NA,NA,22,18,0.388888888888889
0,approach,A18_040,HC,Y,2018_05_18,3,43111,21,NA,NA,6,5,4477.8,8611.2,NA,NA,Alex,Stock(19),Old_Stock,NA,22,18,0.5
1,approach,A18_045,TLC,N,2018_05_18,3,43308,11,NA,NA,6,5,3961.1,8266.7,NA,NA,Alex,Stock(12),NA,NA,22,20,0.4
0,approach,A18_038,HC,Y,2018_05_18,3,43727,28,NA,NA,6,5,4822.3,9300.1,NA,NA,Alex,Stock(23),Old_Stock,NA,22,18,0.5
0,court_init,A18_046,TLC,N,2018_05_18,3,43848,11,NA,NA,6,5,5166.7,10333.4,NA,NA,Alex,Stock(47),NA,NA,22,18,0.388888888888889
1,court_init,A18_038,HC,Y,2018_05_22,1,33039,32,NA,NA,5,6,NA,NA,NA,NA,Alex,Stock(23),Old_Stock,NA,24,36,0.388888888888889
1,court_init,A18_051,TLCxHC,Y,2018_05_22,1,33054,9,NA,NA,5,6,NA,NA,NA,NA,Alex,C18_002,NA,line1,24,36,0.416666666666667
1,approach,A18_037,HC,Y,2018_05_22,1,33056,20,NA,NA,5,6,NA,NA,NA,NA,Alex,Stock(45),Old_Stock,NA,24,35,0.4
0,approach,A18_051,TLCxHC,Y,2018_05_22,1,33081,9,NA,NA,5,6,NA,NA,NA,NA,Alex,C18_002,NA,line1,24,36,0.416666666666667
0,approach,A18_046,TLC,N,2018_05_22,1,33118,15,NA,NA,5,6,NA,NA,NA,NA,Alex,Stock(47),NA,NA,24,27,0.555555555555556
0,court_init,A18_040,HC,Y,2018_05_22,1,33129,25,NA,NA,5,6,NA,NA,NA,NA,Alex,Stock(19),Old_Stock,NA,24,37,0.432432432432432
1,court_init,A18_026,TLC,N,2018_05_22,1,33143,36,NA,NA,5,6,NA,NA,NA,NA,Alex,Stock(58),NA,NA,24,36,0.416666666666667
0,approach,A18_041,HC,Y,2018_05_22,1,33191,28,NA,NA,5,6,NA,NA,NA,NA,Alex,Stock(48),Old_Stock,NA,24,36,0.444444444444444
0,approach,A18_046,TLC,N,2018_05_22,1,33209,15,NA,NA,5,6,NA,NA,NA,NA,Alex,Stock(47),NA,NA,24,27,0.555555555555556
1,approach,A18_042,TLC,N,2018_05_22,1,33223,18,NA,NA,5,6,NA,NA,NA,NA,Alex,Stock(38),NA,NA,24,35,0.4
0,court_init,A18_046,TLC,N,2018_05_22,1,33246,15,NA,NA,5,6,NA,NA,NA,NA,Alex,Stock(47),NA,NA,24,27,0.555555555555556
0,court_init,A18_046,TLC,N,2018_05_22,1,33336,15,NA,NA,5,6,NA,NA,NA,NA,Alex,Stock(47),NA,NA,24,27,0.555555555555556
0,court_init,A18_042,TLC,N,2018_05_22,1,33374,18,NA,NA,5,6,NA,NA,NA,NA,Alex,Stock(38),NA,NA,24,35,0.4
0,court_init,A18_046,TLC,N,2018_05_22,1,33399,15,NA,NA,5,6,NA,NA,NA,NA,Alex,Stock(47),NA,NA,24,27,0.555555555555556
0,approach,A18_037,HC,Y,2018_05_22,1,33400,20,NA,NA,5,6,NA,NA,NA,NA,Alex,Stock(45),Old_Stock,NA,24,35,0.4
1,court_init,A18_046,TLC,N,2018_05_22,1,33407,15,NA,NA,5,6,NA,NA,NA,NA,Alex,Stock(47),NA,NA,24,27,0.555555555555556
1,court_init,A18_025,HC,Y,2018_05_22,1,33409,36,NA,NA,5,6,NA,NA,NA,NA,Alex,Stock(19),Old_Stock,NA,24,31,0.32258064516129
0,approach,A18_046,TLC,N,2018_05_22,1,33413,15,NA,NA,5,6,NA,NA,NA,NA,Alex,Stock(47),NA,NA,24,27,0.555555555555556
0,approach,A18_046,TLC,N,2018_05_22,1,33422,15,NA,NA,5,6,NA,NA,NA,NA,Alex,Stock(47),NA,NA,24,27,0.555555555555556
1,approach,A18_034,TLC,N,2018_05_22,1,33461,20,NA,NA,5,6,NA,NA,NA,NA,Alex,Stock(38),NA,NA,24,37,0.405405405405405
1,approach,A18_042,TLC,N,2018_05_22,1,33515,18,NA,NA,5,6,NA,NA,NA,NA,Alex,Stock(38),NA,NA,24,35,0.4
0,sitting,A18_049,TLCxHC,Y,2018_05_22,1,33521,10,NA,NA,5,6,NA,NA,NA,NA,Alex,C18_002,NA,line1,24,35,0.457142857142857
0,court_init,A18_049,TLCxHC,Y,2018_05_22,1,33539,10,NA,NA,5,6,NA,NA,NA,NA,Alex,C18_002,NA,line1,24,35,0.457142857142857
0,approach,A18_046,TLC,N,2018_05_22,1,33576,15,NA,NA,5,6,NA,NA,NA,NA,Alex,Stock(47),NA,NA,24,27,0.555555555555556
0,approach,A18_041,HC,Y,2018_05_22,1,33590,28,NA,NA,5,6,NA,NA,NA,NA,Alex,Stock(48),Old_Stock,NA,24,36,0.444444444444444
0,approach,A18_045,TLC,N,2018_05_22,1,33597,15,NA,NA,5,6,NA,NA,NA,NA,Alex,Stock(12),NA,NA,24,37,0.432432432432432
1,approach,A18_025,HC,Y,2018_05_22,1,33613,36,NA,NA,5,6,NA,NA,NA,NA,Alex,Stock(19),Old_Stock,NA,24,31,0.32258064516129
1,approach,A18_025,HC,Y,2018_05_22,1,33637,36,NA,NA,5,6,NA,NA,NA,NA,Alex,Stock(19),Old_Stock,NA,24,31,0.32258064516129
1,approach,A18_025,HC,Y,2018_05_22,1,33655,36,NA,NA,5,6,NA,NA,NA,NA,Alex,Stock(19),Old_Stock,NA,24,31,0.32258064516129
1,approach,A18_025,HC,Y,2018_05_22,1,33677,36,NA,NA,5,6,NA,NA,NA,NA,Alex,Stock(19),Old_Stock,NA,24,31,0.32258064516129
1,approach,A18_025,HC,Y,2018_05_22,1,33695,36,NA,NA,5,6,NA,NA,NA,NA,Alex,Stock(19),Old_Stock,NA,24,31,0.32258064516129
0,approach,A18_046,TLC,N,2018_05_22,1,33707,15,NA,NA,5,6,NA,NA,NA,NA,Alex,Stock(47),NA,NA,24,27,0.555555555555556
0,approach,A18_025,HC,Y,2018_05_22,1,33730,36,NA,NA,5,6,NA,NA,NA,NA,Alex,Stock(19),Old_Stock,NA,24,31,0.32258064516129
1,approach,A18_037,HC,Y,2018_05_22,1,33772,20,NA,NA,5,6,NA,NA,NA,NA,Alex,Stock(45),Old_Stock,NA,24,35,0.4
0,sitting,A18_049,TLCxHC,Y,2018_05_22,1,33812,10,NA,NA,5,6,NA,NA,NA,NA,Alex,C18_002,NA,line1,24,35,0.457142857142857
0,approach,A18_046,TLC,N,2018_05_22,1,33812,15,NA,NA,5,6,NA,NA,NA,NA,Alex,Stock(47),NA,NA,24,27,0.555555555555556
1,approach,A18_038,HC,Y,2018_05_22,1,33826,32,NA,NA,5,6,NA,NA,NA,NA,Alex,Stock(23),Old_Stock,NA,24,36,0.388888888888889
0,court_init,A18_026,TLC,N,2018_05_22,1,33846,36,NA,NA,5,6,NA,NA,NA,NA,Alex,Stock(58),NA,NA,24,36,0.416666666666667
1,sitting,A18_057,TLCxHC,Y,2018_05_22,2,37703,3,NA,NA,4,5,7577.8,8266.7,NA,NA,Alex,C18_002,NA,line1,24,10,0.4
0,court_init,A18_040,HC,Y,2018_05_22,2,38583,25,NA,NA,4,5,10677.8,10333.4,NA,NA,Alex,Stock(19),Old_Stock,NA,24,9,0.444444444444444
0,approach,A18_039,HC,Y,2018_05_22,2,38587,22,NA,NA,4,5,10677.8,10333.4,NA,NA,Alex,Stock(48),Old_Stock,NA,24,8,0.625
1,approach,A18_010,HC,Y,2018_05_22,2,38916,48,NA,NA,4,5,10677.8,9644.5,NA,NA,Alex,Stock(48),Old_Stock,NA,24,10,0.4
1,sitting,A18_049,TLCxHC,Y,2018_05_22,2,39046,10,NA,NA,4,5,11711.2,10677.8,NA,NA,Alex,C18_002,NA,line1,24,10,0.4
1,approach,A18_040,HC,Y,2018_05_22,2,40095,25,NA,NA,4,5,12400.1,11711.2,NA,NA,Alex,Stock(19),Old_Stock,NA,24,9,0.444444444444444
0,approach,A18_025,HC,Y,2018_05_22,2,40117,36,NA,NA,4,5,13089,11711.2,NA,NA,Alex,Stock(19),Old_Stock,NA,24,9,0.555555555555556
0,approach,A18_025,HC,Y,2018_05_22,2,40316,36,NA,NA,4,5,17222.3,24800.2,NA,NA,Alex,Stock(19),Old_Stock,NA,24,9,0.555555555555556
1,approach,A18_046,TLC,N,2018_05_22,2,40364,15,NA,NA,4,5,14466.8,15844.5,NA,NA,Alex,Stock(47),NA,NA,24,10,0.4
0,court_init,A18_039,HC,Y,2018_05_22,2,40400,22,NA,NA,4,5,15155.7,15155.7,NA,NA,Alex,Stock(48),Old_Stock,NA,24,8,0.625
0,court_init,A18_039,HC,Y,2018_05_22,2,40425,22,NA,NA,4,5,NA,17222.3,NA,NA,Alex,Stock(48),Old_Stock,NA,24,8,0.625
1,court_init,A18_049,TLCxHC,Y,2018_05_22,3,40531,10,NA,NA,1,4,22044.6,12400.1,NA,NA,Alex,C18_002,NA,line1,24,45,0.888888888888889
0,court_init,A18_001,TLC,N,2018_05_22,3,40630,41,NA,NA,1,4,20666.8,12400.1,NA,NA,Alex,Stock(38),NA,NA,24,53,0.905660377358491
1,court_init,A18_040,HC,Y,2018_05_22,3,40632,25,NA,NA,1,4,20666.8,12400.1,NA,NA,Alex,Stock(19),Old_Stock,NA,24,43,0.86046511627907
1,approach,A18_025,HC,Y,2018_05_22,3,40696,36,NA,NA,1,4,26178,13777.9,NA,NA,Alex,Stock(19),Old_Stock,NA,24,52,0.884615384615385
1,court_init,A18_040,HC,Y,2018_05_22,3,40751,25,NA,NA,1,4,22044.6,12400.1,NA,NA,Alex,Stock(19),Old_Stock,NA,24,43,0.86046511627907
1,approach,A18_040,HC,Y,2018_05_22,3,40812,25,NA,NA,1,4,23422.4,12400.1,NA,NA,Alex,Stock(19),Old_Stock,NA,24,43,0.86046511627907
1,court_init,A18_042,TLC,N,2018_05_22,3,40910,18,NA,NA,1,4,44089.2,14466.8,NA,NA,Alex,Stock(38),NA,NA,24,46,0.891304347826087
1,approach,A18_040,HC,Y,2018_05_22,3,40992,25,NA,NA,1,4,34444.7,13777.9,NA,NA,Alex,Stock(19),Old_Stock,NA,24,43,0.86046511627907
1,approach,A18_038,HC,Y,2018_05_22,3,41084,32,NA,NA,1,4,19977.9,11022.3,NA,NA,Alex,Stock(23),Old_Stock,NA,24,51,0.882352941176471
1,court_init,A18_040,HC,Y,2018_05_22,3,41086,25,NA,NA,1,4,19977.9,11022.3,NA,NA,Alex,Stock(19),Old_Stock,NA,24,43,0.86046511627907
1,court_init,A18_039,HC,Y,2018_05_22,3,41273,22,NA,NA,1,4,19977.9,10677.8,NA,NA,Alex,Stock(48),Old_Stock,NA,24,51,0.882352941176471
1,court_init,A18_051,TLCxHC,Y,2018_05_22,3,41421,9,NA,NA,1,4,24800.2,11022.3,NA,NA,Alex,C18_002,NA,line1,24,51,0.882352941176471
1,court_init,A18_042,TLC,N,2018_05_22,3,41525,18,NA,NA,1,4,18600.1,10677.8,NA,NA,Alex,Stock(38),NA,NA,24,46,0.891304347826087
1,approach,A18_026,TLC,N,2018_05_22,3,41669,36,NA,NA,1,4,41333.6,13089,NA,NA,Alex,Stock(58),NA,NA,24,51,0.882352941176471
1,approach,A18_045,TLC,N,2018_05_22,3,41696,15,NA,NA,1,4,38578,12400.1,NA,NA,Alex,Stock(12),NA,NA,24,50,0.9
1,court_init,A18_039,HC,Y,2018_05_22,3,41727,22,NA,NA,1,4,31689.1,11711.2,NA,NA,Alex,Stock(48),Old_Stock,NA,24,51,0.882352941176471
1,approach,A18_039,HC,Y,2018_05_22,3,41749,22,NA,NA,1,4,31689.1,11711.2,NA,NA,Alex,Stock(48),Old_Stock,NA,24,51,0.882352941176471
1,approach,A18_040,HC,Y,2018_05_22,3,41771,25,NA,NA,1,4,27555.7,11022.3,NA,NA,Alex,Stock(19),Old_Stock,NA,24,43,0.86046511627907
