court_lin_heu_01,behaviour,ID,type,redYN,date,trial,time_of_day,age_male,HC_model_ID,TLC_model_ID,position_HC,position_TLC,light_HC,light_TLC,grayscale_mean_at_visited,light_class_HC,temp,hum,observer,broods,HC_type,exp_line,males_inside,resp_other_males,pref_other_males
0,approach,A19_158,TLCx(TLCxHC),N,2019_04_04,3,44232,53,20,17,6,4,NA,NA,0.10377194199409,NA,NA,NA,Morgan,C18_035,NA,line2,17,37,0.675675675675676
0,approach,A19_148,TLCx(TLCxHC),Y,2019_04_04,3,44423,57,20,17,6,4,NA,NA,0.0750852839587726,NA,NA,NA,Morgan,C18_033,NA,line2,17,26,0.807692307692308
0,approach,A19_196,TLCx(TLCxHC),N,2019_04_04,3,45215,40,20,17,6,4,NA,NA,0.163241323870782,NA,NA,NA,Morgan,C18_033,NA,line2,17,37,0.648648648648649
1,approach,A19_187,TLCx(TLCxHC),N,2019_04_04,3,45274,44,20,17,6,4,NA,NA,0.260314977517265,NA,NA,NA,Morgan,C18_035,NA,line2,17,34,0.588235294117647
0,approach,A19_148,TLCx(TLCxHC),Y,2019_04_04,3,45305,57,20,17,6,4,NA,NA,0.22502713647708,NA,NA,NA,Morgan,C18_033,NA,line2,17,26,0.807692307692308
1,approach,A19_196,TLCx(TLCxHC),N,2019_04_04,3,45345,40,20,17,6,4,NA,NA,0.296354653567605,NA,NA,NA,Morgan,C18_033,NA,line2,17,37,0.648648648648649
0,approach,A19_174,(TLCxHC)xTLC,N,2019_04_04,3,45356,50,20,17,6,4,NA,NA,0.225838153167612,NA,NA,NA,Morgan,C18_037,NA,line3_Different_Grandma_though,17,33,0.636363636363636
0,approach,A19_148,TLCx(TLCxHC),Y,2019_04_04,3,45410,57,20,17,6,4,NA,NA,0.226107767609371,NA,NA,NA,Morgan,C18_033,NA,line2,17,26,0.807692307692308
1,approach,A19_115,TLCxHC,Y,2019_04_04,3,45418,68,20,17,6,4,NA,NA,0.29814053272728,NA,NA,NA,Morgan,C18_034,NA,line3_Different_Grandma_though,17,35,0.6
1,approach,A19_163,TLCx(TLCxHC),N,2019_04_04,3,45454,51,20,17,6,4,NA,NA,0.29770523743718,NA,NA,NA,Morgan,C18_035,NA,line2,17,37,0.621621621621622
1,approach,A19_187,TLCx(TLCxHC),N,2019_04_04,3,45464,44,20,17,6,4,NA,NA,0.295705696352361,NA,NA,NA,Morgan,C18_035,NA,line2,17,34,0.588235294117647
1,approach,A19_163,TLCx(TLCxHC),N,2019_04_04,3,45464,51,20,17,6,4,NA,NA,0.295705696352361,NA,NA,NA,Morgan,C18_035,NA,line2,17,37,0.621621621621622
1,approach,A19_152,(TLCxHC)xTLC,Y,2019_04_04,3,45464,56,20,17,6,4,NA,NA,0.2946430002781,NA,NA,NA,Morgan,C18_037,NA,line3_Different_Grandma_though,17,38,0.631578947368421
1,approach,A19_174,(TLCxHC)xTLC,N,2019_04_04,3,45464,50,20,17,6,4,NA,NA,0.2946430002781,NA,NA,NA,Morgan,C18_037,NA,line3_Different_Grandma_though,17,33,0.636363636363636
1,approach,A19_174,(TLCxHC)xTLC,N,2019_04_04,3,45466,50,20,17,6,4,NA,NA,0.293470314081515,NA,NA,NA,Morgan,C18_037,NA,line3_Different_Grandma_though,17,33,0.636363636363636
1,approach,A19_148,TLCx(TLCxHC),Y,2019_04_04,3,45601,57,20,17,6,4,NA,NA,0.26566572240369,NA,NA,NA,Morgan,C18_033,NA,line2,17,26,0.807692307692308
0,approach,A19_148,TLCx(TLCxHC),Y,2019_04_04,3,45614,57,20,17,6,4,NA,NA,0.175337909540501,NA,NA,NA,Morgan,C18_033,NA,line2,17,26,0.807692307692308
1,approach,A19_187,TLCx(TLCxHC),N,2019_04_04,3,45752,44,20,17,6,4,NA,NA,0.256147706308201,NA,NA,NA,Morgan,C18_035,NA,line2,17,34,0.588235294117647
1,approach,A19_172,TLCx(TLCxHC),N,2019_04_04,3,45912,50,20,17,6,4,NA,NA,0.244401910392674,NA,NA,NA,Morgan,C18_035,NA,line2,17,38,0.631578947368421
1,approach,A19_148,TLCx(TLCxHC),Y,2019_04_04,3,46330,57,20,17,6,4,NA,NA,0.254680108885596,NA,NA,NA,Morgan,C18_033,NA,line2,17,26,0.807692307692308
1,approach,A19_115,TLCxHC,Y,2019_04_04,3,46389,68,20,17,6,4,NA,NA,0.268666193110124,NA,NA,NA,Morgan,C18_034,NA,line3_Different_Grandma_though,17,35,0.6
1,approach,A19_188,TLCx(TLCxHC),Y,2019_04_04,3,46405,44,20,17,6,4,NA,NA,0.273049889153167,NA,NA,NA,Morgan,C19_001,NA,line3_Different_Grandma_though,17,38,0.631578947368421
0,approach,A19_148,TLCx(TLCxHC),Y,2019_04_04,3,46522,57,20,17,6,4,NA,NA,0.179688027584097,NA,NA,NA,Morgan,C18_033,NA,line2,17,26,0.807692307692308
1,approach,A19_174,(TLCxHC)xTLC,N,2019_04_04,3,46563,50,20,17,6,4,NA,NA,0.301400320098677,NA,NA,NA,Morgan,C18_037,NA,line3_Different_Grandma_though,17,33,0.636363636363636
0,approach,A19_174,(TLCxHC)xTLC,N,2019_04_04,3,46573,50,20,17,6,4,NA,NA,0.180229205274798,NA,NA,NA,Morgan,C18_037,NA,line3_Different_Grandma_though,17,33,0.636363636363636
1,approach,A19_172,TLCx(TLCxHC),N,2019_04_05,1,35764,51,17,18,5,3,NA,NA,0.184155849440857,NA,NA,NA,Morgan,C18_035,NA,line2,17,3,0.666666666666667
1,approach,A19_189,TLCx(TLCxHC),Y,2019_04_05,1,35918,45,17,18,5,3,NA,NA,0.182267972397792,NA,NA,NA,Morgan,C18_033,NA,line2,17,3,0.666666666666667
0,approach,A19_163,TLCx(TLCxHC),N,2019_04_05,1,36521,52,17,18,5,3,NA,NA,0.231381838811095,NA,NA,NA,Morgan,C18_035,NA,line2,17,2,1
1,approach,A19_163,TLCx(TLCxHC),N,2019_04_05,1,36537,52,17,18,5,3,NA,NA,0.199471512518912,NA,NA,NA,Morgan,C18_035,NA,line2,17,2,1
0,court_init,A19_174,(TLCxHC)xTLC,N,2019_04_05,2,37823,51,17,18,3,5,NA,NA,0.299278392424239,NA,NA,NA,Morgan,C18_037,NA,line3_Different_Grandma_though,17,14,0.285714285714286
0,approach,A19_152,(TLCxHC)xTLC,Y,2019_04_05,2,37933,57,17,18,3,5,NA,NA,0.29589735162455,NA,NA,NA,Morgan,C18_037,NA,line3_Different_Grandma_though,17,11,0.272727272727273
0,court_init,A19_172,TLCx(TLCxHC),N,2019_04_05,2,39205,51,17,18,3,5,NA,NA,0.367946273618549,NA,NA,NA,Morgan,C18_035,NA,line2,17,14,0.285714285714286
0,approach,A19_212,(TLCxHC)xTLC,Y,2019_04_05,2,39248,33,17,18,3,5,NA,NA,0.367967967217076,NA,NA,NA,Morgan,C18_037,NA,line3_Different_Grandma_though,17,14,0.285714285714286
0,approach,A19_152,(TLCxHC)xTLC,Y,2019_04_05,2,39299,57,17,18,3,5,NA,NA,0.254938662922443,NA,NA,NA,Morgan,C18_037,NA,line3_Different_Grandma_though,17,11,0.272727272727273
1,approach,A19_188,TLCx(TLCxHC),Y,2019_04_05,2,40420,45,17,18,3,5,NA,NA,0.315625247388731,NA,NA,NA,Morgan,C19_001,NA,line3_Different_Grandma_though,17,14,0.214285714285714
0,approach,A19_153,(TLCxHC)xTLC,Y,2019_04_05,2,40574,57,17,18,3,5,NA,NA,0.239461914420002,NA,NA,NA,Morgan,C18_037,NA,line3_Different_Grandma_though,17,12,0.333333333333333
1,approach,A19_163,TLCx(TLCxHC),N,2019_04_05,2,40602,52,17,18,3,5,NA,NA,0.327649908379487,NA,NA,NA,Morgan,C18_035,NA,line2,17,14,0.214285714285714
0,approach,A19_152,(TLCxHC)xTLC,Y,2019_04_05,2,40775,57,17,18,3,5,NA,NA,0.291405287657242,NA,NA,NA,Morgan,C18_037,NA,line3_Different_Grandma_though,17,11,0.272727272727273
1,approach,A19_152,(TLCxHC)xTLC,Y,2019_04_05,2,40788,57,17,18,3,5,NA,NA,0.35572077750778,NA,NA,NA,Morgan,C18_037,NA,line3_Different_Grandma_though,17,11,0.272727272727273
0,approach,A19_153,(TLCxHC)xTLC,Y,2019_04_05,2,41176,57,17,18,3,5,NA,NA,0.368564089991948,NA,NA,NA,Morgan,C18_037,NA,line3_Different_Grandma_though,17,12,0.333333333333333
0,approach,A19_153,(TLCxHC)xTLC,Y,2019_04_05,2,41196,57,17,18,3,5,NA,NA,0.216600937762059,NA,NA,NA,Morgan,C18_037,NA,line3_Different_Grandma_though,17,12,0.333333333333333
1,court_init,A19_148,TLCx(TLCxHC),Y,2019_04_05,2,41241,58,17,18,3,5,NA,NA,0.208527101336858,NA,NA,NA,Morgan,C18_033,NA,line2,17,13,0.230769230769231
0,approach,A19_148,TLCx(TLCxHC),Y,2019_04_05,2,41247,58,17,18,3,5,NA,NA,0.153830364058507,NA,NA,NA,Morgan,C18_033,NA,line2,17,13,0.230769230769231
0,approach,A19_196,TLCx(TLCxHC),N,2019_04_05,2,41302,41,17,18,3,5,NA,NA,0.150149293065776,NA,NA,NA,Morgan,C18_033,NA,line2,17,14,0.285714285714286
0,approach,A19_148,TLCx(TLCxHC),Y,2019_04_05,3,42193,58,17,18,6,2,NA,NA,0.466628283212168,NA,NA,NA,Morgan,C18_033,NA,line2,17,85,0.388235294117647
0,court_init,A19_148,TLCx(TLCxHC),Y,2019_04_05,3,42218,58,17,18,6,2,NA,NA,0.460644791747839,NA,NA,NA,Morgan,C18_033,NA,line2,17,85,0.388235294117647
0,approach,A19_187,TLCx(TLCxHC),N,2019_04_05,3,42219,45,17,18,6,2,NA,NA,0.458501034146258,NA,NA,NA,Morgan,C18_035,NA,line2,17,82,0.414634146341463
1,approach,A19_152,(TLCxHC)xTLC,Y,2019_04_05,3,42238,57,17,18,6,2,NA,NA,0.450646278532366,NA,NA,NA,Morgan,C18_037,NA,line3_Different_Grandma_though,17,90,0.366666666666667
0,approach,A19_174,(TLCxHC)xTLC,N,2019_04_05,3,42257,51,17,18,6,2,NA,NA,0.455847379570391,NA,NA,NA,Morgan,C18_037,NA,line3_Different_Grandma_though,17,60,0.483333333333333
0,approach,A19_187,TLCx(TLCxHC),N,2019_04_05,3,42258,45,17,18,6,2,NA,NA,0.453949640540749,NA,NA,NA,Morgan,C18_035,NA,line2,17,82,0.414634146341463
1,approach,A19_176,TLCx(TLCxHC),Y,2019_04_05,3,42279,50,17,18,6,2,NA,NA,0.446963450214008,NA,NA,NA,Morgan,C18_033,NA,line2,17,91,0.373626373626374
0,approach,A19_174,(TLCxHC)xTLC,N,2019_04_05,3,42288,51,17,18,6,2,NA,NA,0.44999911019412,NA,NA,NA,Morgan,C18_037,NA,line3_Different_Grandma_though,17,60,0.483333333333333
0,approach,A19_174,(TLCxHC)xTLC,N,2019_04_05,3,42293,51,17,18,6,2,NA,NA,0.44967793699782,NA,NA,NA,Morgan,C18_037,NA,line3_Different_Grandma_though,17,60,0.483333333333333
0,approach,A19_152,(TLCxHC)xTLC,Y,2019_04_05,3,42305,57,17,18,6,2,NA,NA,0.449316669957637,NA,NA,NA,Morgan,C18_037,NA,line3_Different_Grandma_though,17,90,0.366666666666667
0,approach,A19_174,(TLCxHC)xTLC,N,2019_04_05,3,42322,51,17,18,6,2,NA,NA,0.447649632919805,NA,NA,NA,Morgan,C18_037,NA,line3_Different_Grandma_though,17,60,0.483333333333333
0,court_init,A19_174,(TLCxHC)xTLC,N,2019_04_05,3,42325,51,17,18,6,2,NA,NA,0.448092981759542,NA,NA,NA,Morgan,C18_037,NA,line3_Different_Grandma_though,17,60,0.483333333333333
1,approach,A19_172,TLCx(TLCxHC),N,2019_04_05,3,42330,51,17,18,6,2,NA,NA,0.448533251909823,NA,NA,NA,Morgan,C18_035,NA,line2,17,89,0.370786516853933
0,approach,A19_176,TLCx(TLCxHC),Y,2019_04_05,3,42360,50,17,18,6,2,NA,NA,0.446369604914388,NA,NA,NA,Morgan,C18_033,NA,line2,17,91,0.373626373626374
1,approach,A19_153,(TLCxHC)xTLC,Y,2019_04_05,3,42381,57,17,18,6,2,NA,NA,0.445801488223879,NA,NA,NA,Morgan,C18_037,NA,line3_Different_Grandma_though,17,82,0.329268292682927
1,court_init,A19_153,(TLCxHC)xTLC,Y,2019_04_05,3,42431,57,17,18,6,2,NA,NA,0.440333113608054,NA,NA,NA,Morgan,C18_037,NA,line3_Different_Grandma_though,17,82,0.329268292682927
0,court_init,A19_174,(TLCxHC)xTLC,N,2019_04_05,3,42511,51,17,18,6,2,NA,NA,0.443074434328465,NA,NA,NA,Morgan,C18_037,NA,line3_Different_Grandma_though,17,60,0.483333333333333
0,court_init,A19_187,TLCx(TLCxHC),N,2019_04_05,3,42540,45,17,18,6,2,NA,NA,0.446128050489821,NA,NA,NA,Morgan,C18_035,NA,line2,17,82,0.414634146341463
1,approach,A19_174,(TLCxHC)xTLC,N,2019_04_05,3,42559,51,17,18,6,2,NA,NA,0.417769950883284,NA,NA,NA,Morgan,C18_037,NA,line3_Different_Grandma_though,17,60,0.483333333333333
1,court_init,A19_174,(TLCxHC)xTLC,N,2019_04_05,3,42591,51,17,18,6,2,NA,NA,0.339689495895343,NA,NA,NA,Morgan,C18_037,NA,line3_Different_Grandma_though,17,60,0.483333333333333
1,court_init,A19_148,TLCx(TLCxHC),Y,2019_04_05,3,42857,58,17,18,6,2,NA,NA,0.368672913399825,NA,NA,NA,Morgan,C18_033,NA,line2,17,85,0.388235294117647
0,approach,A19_187,TLCx(TLCxHC),N,2019_04_05,3,42860,45,17,18,6,2,NA,NA,0.367366533726725,NA,NA,NA,Morgan,C18_035,NA,line2,17,82,0.414634146341463
0,approach,A19_187,TLCx(TLCxHC),N,2019_04_05,3,42877,45,17,18,6,2,NA,NA,0.346897274309391,NA,NA,NA,Morgan,C18_035,NA,line2,17,82,0.414634146341463
1,approach,A19_172,TLCx(TLCxHC),N,2019_04_05,3,42999,51,17,18,6,2,NA,NA,0.357108586448495,NA,NA,NA,Morgan,C18_035,NA,line2,17,89,0.370786516853933
1,approach,A19_153,(TLCxHC)xTLC,Y,2019_04_05,3,43065,57,17,18,6,2,NA,NA,0.33328011671148,NA,NA,NA,Morgan,C18_037,NA,line3_Different_Grandma_though,17,82,0.329268292682927
1,approach,A19_212,(TLCxHC)xTLC,Y,2019_04_05,3,43219,33,17,18,6,2,NA,NA,0.333158602274225,NA,NA,NA,Morgan,C18_037,NA,line3_Different_Grandma_though,17,79,0.354430379746835
1,approach,A19_148,TLCx(TLCxHC),Y,2019_04_05,3,43227,58,17,18,6,2,NA,NA,0.334593006566927,NA,NA,NA,Morgan,C18_033,NA,line2,17,85,0.388235294117647
0,court_init,A19_174,(TLCxHC)xTLC,N,2019_04_05,3,43357,51,17,18,6,2,NA,NA,0.320061683980601,NA,NA,NA,Morgan,C18_037,NA,line3_Different_Grandma_though,17,60,0.483333333333333
0,approach,A19_153,(TLCxHC)xTLC,Y,2019_04_05,3,43423,57,17,18,6,2,NA,NA,0.317127845158068,NA,NA,NA,Morgan,C18_037,NA,line3_Different_Grandma_though,17,82,0.329268292682927
0,approach,A19_187,TLCx(TLCxHC),N,2019_04_05,3,43426,45,17,18,6,2,NA,NA,0.316666510892491,NA,NA,NA,Morgan,C18_035,NA,line2,17,82,0.414634146341463
0,approach,A19_172,TLCx(TLCxHC),N,2019_04_05,3,43531,51,17,18,6,2,NA,NA,0.311006812894407,NA,NA,NA,Morgan,C18_035,NA,line2,17,89,0.370786516853933
1,approach,A19_153,(TLCxHC)xTLC,Y,2019_04_05,3,43535,57,17,18,6,2,NA,NA,0.334076503993608,NA,NA,NA,Morgan,C18_037,NA,line3_Different_Grandma_though,17,82,0.329268292682927
0,approach,A19_174,(TLCxHC)xTLC,N,2019_04_05,3,43585,51,17,18,6,2,NA,NA,0.310658106579295,NA,NA,NA,Morgan,C18_037,NA,line3_Different_Grandma_though,17,60,0.483333333333333
0,approach,A19_153,(TLCxHC)xTLC,Y,2019_04_05,3,43592,57,17,18,6,2,NA,NA,0.309755302219963,NA,NA,NA,Morgan,C18_037,NA,line3_Different_Grandma_though,17,82,0.329268292682927
0,approach,A19_187,TLCx(TLCxHC),N,2019_04_05,3,43599,45,17,18,6,2,NA,NA,0.309427417351014,NA,NA,NA,Morgan,C18_035,NA,line2,17,82,0.414634146341463
1,approach,A19_212,(TLCxHC)xTLC,Y,2019_04_05,3,43630,33,17,18,6,2,NA,NA,0.330068211397051,NA,NA,NA,Morgan,C18_037,NA,line3_Different_Grandma_though,17,79,0.354430379746835
1,approach,A19_212,(TLCxHC)xTLC,Y,2019_04_05,3,43784,33,17,18,6,2,NA,NA,0.330197344527875,NA,NA,NA,Morgan,C18_037,NA,line3_Different_Grandma_though,17,79,0.354430379746835
1,approach,A19_212,(TLCxHC)xTLC,Y,2019_04_05,3,43848,33,17,18,6,2,NA,NA,0.326245176388612,NA,NA,NA,Morgan,C18_037,NA,line3_Different_Grandma_though,17,79,0.354430379746835
0,sitting,A19_212,(TLCxHC)xTLC,Y,2019_04_05,3,44014,33,17,18,6,2,NA,NA,0.24798079497542,NA,NA,NA,Morgan,C18_037,NA,line3_Different_Grandma_though,17,79,0.354430379746835
1,approach,A19_153,(TLCxHC)xTLC,Y,2019_04_05,3,44059,57,17,18,6,2,NA,NA,0.286903894092244,NA,NA,NA,Morgan,C18_037,NA,line3_Different_Grandma_though,17,82,0.329268292682927
0,court_init,A19_212,(TLCxHC)xTLC,Y,2019_04_05,3,44063,33,17,18,6,2,NA,NA,0.245793590581868,NA,NA,NA,Morgan,C18_037,NA,line3_Different_Grandma_though,17,79,0.354430379746835
0,approach,A19_187,TLCx(TLCxHC),N,2019_04_05,3,44082,45,17,18,6,2,NA,NA,0.242353305113443,NA,NA,NA,Morgan,C18_035,NA,line2,17,82,0.414634146341463
1,approach,A19_174,(TLCxHC)xTLC,N,2019_04_05,3,44139,51,17,18,6,2,NA,NA,0.276891968455301,NA,NA,NA,Morgan,C18_037,NA,line3_Different_Grandma_though,17,60,0.483333333333333
0,approach,A19_172,TLCx(TLCxHC),N,2019_04_05,3,44231,51,17,18,6,2,NA,NA,0.229476999064183,NA,NA,NA,Morgan,C18_035,NA,line2,17,89,0.370786516853933
1,approach,A19_196,TLCx(TLCxHC),N,2019_04_05,3,44540,41,17,18,6,2,NA,NA,0.270316404916581,NA,NA,NA,Morgan,C18_033,NA,line2,17,90,0.355555555555556
1,sitting,A19_212,(TLCxHC)xTLC,Y,2019_04_05,3,44540,33,17,18,6,2,NA,NA,0.269749040445094,NA,NA,NA,Morgan,C18_037,NA,line3_Different_Grandma_though,17,79,0.354430379746835
1,approach,A19_196,TLCx(TLCxHC),N,2019_04_05,3,44543,41,17,18,6,2,NA,NA,0.269953028204877,NA,NA,NA,Morgan,C18_033,NA,line2,17,90,0.355555555555556
1,sitting,A19_153,(TLCxHC)xTLC,Y,2019_04_05,3,44623,57,17,18,6,2,NA,NA,0.271701786860951,NA,NA,NA,Morgan,C18_037,NA,line3_Different_Grandma_though,17,82,0.329268292682927
1,approach,A19_153,(TLCxHC)xTLC,Y,2019_04_05,3,44656,57,17,18,6,2,NA,NA,0.274488532806397,NA,NA,NA,Morgan,C18_037,NA,line3_Different_Grandma_though,17,82,0.329268292682927
0,court_init,A19_174,(TLCxHC)xTLC,N,2019_04_05,3,44677,51,17,18,6,2,NA,NA,0.246334877777754,NA,NA,NA,Morgan,C18_037,NA,line3_Different_Grandma_though,17,60,0.483333333333333
0,approach,A19_212,(TLCxHC)xTLC,Y,2019_04_05,3,44740,33,17,18,6,2,NA,NA,0.247576978784562,NA,NA,NA,Morgan,C18_037,NA,line3_Different_Grandma_though,17,79,0.354430379746835
0,sitting,A19_212,(TLCxHC)xTLC,Y,2019_04_05,3,44751,33,17,18,6,2,NA,NA,0.24673345319995,NA,NA,NA,Morgan,C18_037,NA,line3_Different_Grandma_though,17,79,0.354430379746835
0,approach,A19_148,TLCx(TLCxHC),Y,2019_04_05,3,44762,58,17,18,6,2,NA,NA,0.249141578831603,NA,NA,NA,Morgan,C18_033,NA,line2,17,85,0.388235294117647
0,approach,A19_174,(TLCxHC)xTLC,N,2019_04_05,3,44763,51,17,18,6,2,NA,NA,0.248878916081691,NA,NA,NA,Morgan,C18_037,NA,line3_Different_Grandma_though,17,60,0.483333333333333
0,approach,A19_174,(TLCxHC)xTLC,N,2019_04_05,3,44778,51,17,18,6,2,NA,NA,0.248683112881229,NA,NA,NA,Morgan,C18_037,NA,line3_Different_Grandma_though,17,60,0.483333333333333
0,approach,A19_163,TLCx(TLCxHC),N,2019_04_05,3,44811,52,17,18,6,2,NA,NA,0.250644764543121,NA,NA,NA,Morgan,C18_035,NA,line2,17,91,0.373626373626374
0,approach,A19_148,TLCx(TLCxHC),Y,2019_04_05,3,44818,58,17,18,6,2,NA,NA,0.251415175971581,NA,NA,NA,Morgan,C18_033,NA,line2,17,85,0.388235294117647
0,approach,A19_212,(TLCxHC)xTLC,Y,2019_04_05,3,44819,33,17,18,6,2,NA,NA,0.251374781503175,NA,NA,NA,Morgan,C18_037,NA,line3_Different_Grandma_though,17,79,0.354430379746835
0,approach,A19_174,(TLCxHC)xTLC,N,2019_04_05,3,44881,51,17,18,6,2,NA,NA,0.252746118530688,NA,NA,NA,Morgan,C18_037,NA,line3_Different_Grandma_though,17,60,0.483333333333333
0,approach,A19_174,(TLCxHC)xTLC,N,2019_04_05,3,44886,51,17,18,6,2,NA,NA,0.25293548898788,NA,NA,NA,Morgan,C18_037,NA,line3_Different_Grandma_though,17,60,0.483333333333333
0,approach,A19_187,TLCx(TLCxHC),N,2019_04_05,3,44924,45,17,18,6,2,NA,NA,0.253495786619311,NA,NA,NA,Morgan,C18_035,NA,line2,17,82,0.414634146341463
0,approach,A19_212,(TLCxHC)xTLC,Y,2019_04_05,3,44935,33,17,18,6,2,NA,NA,0.25172241501445,NA,NA,NA,Morgan,C18_037,NA,line3_Different_Grandma_though,17,79,0.354430379746835
1,approach,A19_153,(TLCxHC)xTLC,Y,2019_04_05,3,45212,57,17,18,6,2,NA,NA,0.263716952661742,NA,NA,NA,Morgan,C18_037,NA,line3_Different_Grandma_though,17,82,0.329268292682927
0,approach,A19_187,TLCx(TLCxHC),N,2019_04_05,3,45214,45,17,18,6,2,NA,NA,0.222038811371172,NA,NA,NA,Morgan,C18_035,NA,line2,17,82,0.414634146341463
0,approach,A19_148,TLCx(TLCxHC),Y,2019_04_05,3,45233,58,17,18,6,2,NA,NA,0.222062906419918,NA,NA,NA,Morgan,C18_033,NA,line2,17,85,0.388235294117647
1,court_init,A19_212,(TLCxHC)xTLC,Y,2019_04_05,3,45260,33,17,18,6,2,NA,NA,0.269336256668027,NA,NA,NA,Morgan,C18_037,NA,line3_Different_Grandma_though,17,79,0.354430379746835
1,court_init,A19_174,(TLCxHC)xTLC,N,2019_04_05,3,45332,51,17,18,6,2,NA,NA,0.278932852379853,NA,NA,NA,Morgan,C18_037,NA,line3_Different_Grandma_though,17,60,0.483333333333333
0,court_init,A19_174,(TLCxHC)xTLC,N,2019_04_05,3,45370,51,17,18,6,2,NA,NA,0.231593674874551,NA,NA,NA,Morgan,C18_037,NA,line3_Different_Grandma_though,17,60,0.483333333333333
0,approach,A19_174,(TLCxHC)xTLC,N,2019_04_05,3,45391,51,17,18,6,2,NA,NA,0.230648624658064,NA,NA,NA,Morgan,C18_037,NA,line3_Different_Grandma_though,17,60,0.483333333333333
0,approach,A19_174,(TLCxHC)xTLC,N,2019_04_05,3,45449,51,17,18,6,2,NA,NA,0.230278507925138,NA,NA,NA,Morgan,C18_037,NA,line3_Different_Grandma_though,17,60,0.483333333333333
1,approach,A19_163,TLCx(TLCxHC),N,2019_04_05,3,45454,52,17,18,6,2,NA,NA,0.290786169994693,NA,NA,NA,Morgan,C18_035,NA,line2,17,91,0.373626373626374
0,approach,A19_174,(TLCxHC)xTLC,N,2019_04_05,3,45477,51,17,18,6,2,NA,NA,0.228794321153408,NA,NA,NA,Morgan,C18_037,NA,line3_Different_Grandma_though,17,60,0.483333333333333
0,approach,A19_174,(TLCxHC)xTLC,N,2019_04_05,3,45488,51,17,18,6,2,NA,NA,0.228607382858979,NA,NA,NA,Morgan,C18_037,NA,line3_Different_Grandma_though,17,60,0.483333333333333
